Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
63525,"Westlands Solar Blue (OZ) Owner, LLC",63848,Solar Blue,Map,Map,CA,Kings,CISO,IPP Non-CHP,BESS1,,225,225,225,Batteries,MWH,BA,9,2023,"(U) Under construction, less than or equal to 50 percent complete",36.173967,-119.9043
63525,"Westlands Solar Blue (OZ) Owner, LLC",63848,Solar Blue,Map,Map,CA,Kings,CISO,IPP Non-CHP,SBLUE,,250,250,250,Solar Photovoltaic,SUN,PV,9,2023,"(U) Under construction, less than or equal to 50 percent complete",36.173967,-119.9043
63526,"Chestnut Westside, LLC",63849,Chestnut,Map,Map,CA,Kings,CISO,IPP Non-CHP,BESS1,,135,135,135,Batteries,MWH,BA,9,2023,"(U) Under construction, less than or equal to 50 percent complete",36.160164,-119.9049
63526,"Chestnut Westside, LLC",63849,Chestnut,Map,Map,CA,Kings,CISO,IPP Non-CHP,CHNUT,,150.6,150.6,150.6,Solar Photovoltaic,SUN,PV,9,2023,"(U) Under construction, less than or equal to 50 percent complete",36.160164,-119.9049
20847,Wisconsin Electric Power Co,64393,Badger Hollow II,Map,Map,WI,Iowa,MISO,Electric Utility,GEN2,,150,150,150,Solar Photovoltaic,SUN,PV,9,2023,"(U) Under construction, less than or equal to 50 percent complete",42.94556,-90.34942
64077,JVR Energy Park LLC,64428,JVR Energy Park LLC,Map,Map,CA,San Diego,CISO,IPP Non-CHP,JVR1A,,90,90,90,Solar Photovoltaic,SUN,PV,9,2023,(T) Regulatory approvals received. Not under construction,32.625903,-116.1749
64077,JVR Energy Park LLC,64428,JVR Energy Park LLC,Map,Map,CA,San Diego,CISO,IPP Non-CHP,JVR1B,,70,70,70,Batteries,MWH,BA,9,2023,(T) Regulatory approvals received. Not under construction,32.625903,-116.1749
63359,"REA Investments, LLC",64728,Novel Froehle Solar LLC,Map,Map,MN,Stearns,MISO,IPP Non-CHP,FROLE,,1,1,1,Solar Photovoltaic,SUN,PV,9,2023,"(U) Under construction, less than or equal to 50 percent complete",45.467562,-94.39816
64307,"Castle Solar, LLC",64740,"Castle Solar, LLC",Map,Map,UT,Emery,PACE,IPP Non-CHP,CS,,40,40,40,Solar Photovoltaic,SUN,PV,9,2023,"(V) Under construction, more than 50 percent complete",39.334418,-110.9907
64348,ASD Three Rivers Road MA Solar LLC,64844,Three Rivers Solar LLC,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,TRB,,1.4,1.4,1.4,Batteries,MWH,BA,9,2023,"(U) Under construction, less than or equal to 50 percent complete",42.16882,-72.39438
64348,ASD Three Rivers Road MA Solar LLC,64844,Three Rivers Solar LLC,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,TRS,,4,4,4,Solar Photovoltaic,SUN,PV,9,2023,"(U) Under construction, less than or equal to 50 percent complete",42.16882,-72.39438
64365,Daggett Solar Power 3 LLC,64852,Daggett 3,Map,Map,CA,San Bernardino,CISO,IPP Non-CHP,DAGGB,,149,149,149,Batteries,MWH,BA,9,2023,"(V) Under construction, more than 50 percent complete",34.860918,-116.8553
64365,Daggett Solar Power 3 LLC,64852,Daggett 3,Map,Map,CA,San Bernardino,CISO,IPP Non-CHP,DAGGP,,300,300,300,Solar Photovoltaic,SUN,PV,9,2023,"(V) Under construction, more than 50 percent complete",34.860918,-116.8553
50123,"Leeward Asset Management, LLC",64864,Chaparral Springs,Map,Map,CA,Kern,CISO,IPP Non-CHP,CHAPB,,52,52,52,Batteries,MWH,BA,9,2023,"(V) Under construction, more than 50 percent complete",34.870764,-118.3195
60025,Greenbacker Renewable Energy Corporation,64968,"Fall River Solar, LLC",Map,Map,SD,Fall River,SWPP,IPP Non-CHP,452,,80,80,80,Solar Photovoltaic,SUN,PV,9,2023,"(U) Under construction, less than or equal to 50 percent complete",43.15523,-103.3439
62842,"Lightsource Renewable Energy Asset Management, LLC",65081,Cottontail Solar 6,Map,Map,PA,Snyder,PJM,IPP Non-CHP,PACT6,,20,20,20,Solar Photovoltaic,SUN,PV,9,2023,(L) Regulatory approvals pending. Not under construction,40.792458,-76.90506
58468,Dominion Renewable Energy,65128,Atlanta Farms Solar,Map,Map,OH,Pickaway,PJM,IPP Non-CHP,43164,,199.6,199.6,199.6,Solar Photovoltaic,SUN,PV,9,2023,"(P) Planned for installation, but regulatory approvals not initiated",39.56,-83.176
58468,Dominion Renewable Energy,65318,Quillwort Solar,Map,Map,VA,Powhatan,PJM,Electric Utility,POWI,,18,18,18,Solar Photovoltaic,SUN,PV,9,2023,"(P) Planned for installation, but regulatory approvals not initiated",37.567,-77.9271
64937,Hecate Energy Desert Storage 1 LLC,65635,Hecate Energy Desert Storage 1 LLC,Map,Map,CA,Riverside,CISO,IPP Non-CHP,HEDS1,,10,10,10,Batteries,MWH,BA,9,2023,(T) Regulatory approvals received. Not under construction,33.8079,-116.494
64925,"MA CS Dighton, LLC",65646,MA-Dighton-A,Map,Map,MA,Bristol,ISNE,IPP Non-CHP,MADIG,,3.8,3.8,3.8,Solar Photovoltaic,SUN,PV,9,2023,"(U) Under construction, less than or equal to 50 percent complete",41.833775,-71.16006
64946,EDPR CA Solar Park LLC,65663,Sandrini Solar 200,Map,Map,CA,Kern,CISO,IPP Non-CHP,GEN01,,100,100,100,Solar Photovoltaic,SUN,PV,9,2023,(L) Regulatory approvals pending. Not under construction,35.1026,-119.0541
64366,Terra-Gen Operating Co-Hybrid,65676,Edwards Sanborn E5,Map,Map,CA,Kern,CISO,IPP Non-CHP,BESS,,47,47,47,Batteries,MWH,BA,9,2023,"(U) Under construction, less than or equal to 50 percent complete",34.965275,-118.0773
64978,Hecate Grid Carris Storage 1 LLC,65733,Carris Storage I,Map,Map,CA,Riverside,CISO,IPP Non-CHP,HECAR,,10,10,10,Batteries,MWH,BA,9,2023,(T) Regulatory approvals received. Not under construction,33.8079,-116.494
64972,"IP Oberon II, LLC",65735,Oberon II Solar Project,Map,Map,CA,Riverside,CISO,IPP Non-CHP,OBIIB,,140,125,125,Batteries,MWH,BA,9,2023,"(U) Under construction, less than or equal to 50 percent complete",33.72899,-115.3824
64972,"IP Oberon II, LLC",65735,Oberon II Solar Project,Map,Map,CA,Riverside,CISO,IPP Non-CHP,OBIIP,,298.2,250,250,Solar Photovoltaic,SUN,PV,9,2023,"(V) Under construction, more than 50 percent complete",33.72899,-115.3824
61944,MN8 Energy LLC,65840,NY8 - Teichos Pattersonville,Map,Map,NY,Schenectady,NYIS,IPP Non-CHP,GEN1,,20,20,20,Solar Photovoltaic,SUN,PV,9,2023,"(U) Under construction, less than or equal to 50 percent complete",42.8808,-74.0951
61012,AES Distributed Energy,65999,Great Cove Solar,Map,Map,PA,Fulton,PJM,IPP Non-CHP,GC1,,70,70,70,Solar Photovoltaic,SUN,PV,9,2023,(T) Regulatory approvals received. Not under construction,39.923887,-78.04122
65212,"Hobnail Solar, LLC",66026,Hobnail Solar,Map,Map,GA,Burke,SOCO,IPP Non-CHP,GA-03,,70,70,70,Solar Photovoltaic,SUN,PV,9,2023,"(U) Under construction, less than or equal to 50 percent complete",33.262,-82.178
65311,"Clearwater Wind East, LLC",66183,Clearwater Wind East,Map,Map,MT,Custer,NWMT,IPP Non-CHP,CWE,,208.2,208.2,208.2,Onshore Wind Turbine,WND,WT,9,2023,"(P) Planned for installation, but regulatory approvals not initiated",46.789608,-106.0021
65312,"Clearwater Wind II, LLC",66184,Clearwater Wind II,Map,Map,MT,Rosebud,NWMT,IPP Non-CHP,CW2,,102.8,102.8,102.8,Onshore Wind Turbine,WND,WT,9,2023,"(P) Planned for installation, but regulatory approvals not initiated",46.818828,-106.1946
65347,"Pearl River Solar Park, LLC",66239,Pearl River Solar Park LLC,Map,Map,MS,Scott,MISO,IPP Non-CHP,GEN01,,175,175,175,Solar Photovoltaic,SUN,PV,9,2023,"(U) Under construction, less than or equal to 50 percent complete",32.550998,-89.73014
65394,"Proxima Solar, LLC",66270,Proxima,Map,Map,CA,Stanislaus,CISO,IPP Non-CHP,PRXBS,,162,162,162,Batteries,MWH,BA,9,2023,(T) Regulatory approvals received. Not under construction,37.40035,-121.1628
65394,"Proxima Solar, LLC",66270,Proxima,Map,Map,CA,Stanislaus,CISO,IPP Non-CHP,PRXMA,,190,190,190,Solar Photovoltaic,SUN,PV,9,2023,(T) Regulatory approvals received. Not under construction,37.40035,-121.1628
61143,Bridge Energy LLC,56090,Blacksand Generating Facility,Map,Map,CA,Orange,CISO,Industrial Non-CHP,D191,,0.8,0.8,0.8,Natural Gas Fired Combustion Turbine,NG,GT,10,2023,"(P) Planned for installation, but regulatory approvals not initiated",33.9328,-117.855
61143,Bridge Energy LLC,56090,Blacksand Generating Facility,Map,Map,CA,Orange,CISO,Industrial Non-CHP,D192,,0.8,0.8,0.8,Natural Gas Fired Combustion Turbine,NG,GT,10,2023,"(P) Planned for installation, but regulatory approvals not initiated",33.9328,-117.855
56826,Texas Medical Center Central,57504,TECO CHP-1,Map,Map,TX,Harris,ERCO,Commercial CHP,GTG2,,50,50,50,Natural Gas Fired Combustion Turbine,NG,GT,10,2023,(T) Regulatory approvals received. Not under construction,29.703454,-95.39832
59598,Tooele Army Depot,59817,Tooele Army Depot(CSG),Map,Map,UT,Tooele,PACE,IPP Non-CHP,PV2,,1.5,1.5,1.2,Solar Photovoltaic,SUN,PV,10,2023,"(U) Under construction, less than or equal to 50 percent complete",40.50303,-112.3706
57416,"Acciona Energy USA Global, LLC",63838,High Point Solar LLC,Map,Map,IL,Stephenson,PJM,IPP Non-CHP,HPS,,100,100,100,Solar Photovoltaic,SUN,PV,10,2023,"(V) Under construction, more than 50 percent complete",42.432863,-89.90687
5248,Dominion Energy Inc.,63909,Otter Creek Solar,Map,Map,VA,Mecklenburg,PJM,Electric Utility,OTTER,,60,60,60,Solar Photovoltaic,SUN,PV,10,2023,"(V) Under construction, more than 50 percent complete",36.807131,-78.50977
56215,RWE Renewables Americas LLC,64197,"Fifth Standard Solar PV, LLC (Hybrid)",Map,Map,CA,Fresno,CISO,IPP Non-CHP,FTHSB,,117,117,117,Batteries,MWH,BA,10,2023,"(U) Under construction, less than or equal to 50 percent complete",36.153193,-120.1045
56215,RWE Renewables Americas LLC,64197,"Fifth Standard Solar PV, LLC (Hybrid)",Map,Map,CA,Fresno,CISO,IPP Non-CHP,FTHSS,,150,150,150,Solar Photovoltaic,SUN,PV,10,2023,(L) Regulatory approvals pending. Not under construction,36.153193,-120.1045
61012,AES Distributed Energy,64256,AES Maui Kuihelani Solar Hybrid,Map,Map,HI,Maui,HECO,IPP Non-CHP,KLNIB,,60,60,60,Batteries,MWH,BA,10,2023,(T) Regulatory approvals received. Not under construction,20.8439,-156.485
61012,AES Distributed Energy,64256,AES Maui Kuihelani Solar Hybrid,Map,Map,HI,Maui,HECO,IPP Non-CHP,KULNI,,60,60,60,Solar Photovoltaic,SUN,PV,10,2023,(T) Regulatory approvals received. Not under construction,20.8439,-156.485
64144,Arlington Energy Center II,64481,Arlington Energy Center II,Map,Map,CA,Riverside,CISO,IPP Non-CHP,AEC2,,133,133,133,Solar Photovoltaic,SUN,PV,10,2023,"(U) Under construction, less than or equal to 50 percent complete",33.69088,-114.7749
64164,Noosa Energy Storage LLC,64531,Noosa Energy Storage LLC,Map,Map,CA,San Joaquin,CISO,IPP Non-CHP,KOV4A,,99,99,99,Batteries,MWH,BA,10,2023,(T) Regulatory approvals received. Not under construction,37.756292,-121.1481
63359,"REA Investments, LLC",64729,Novel Milbradt Solar LLC,Map,Map,MN,Redwood,MISO,IPP Non-CHP,MLBRT,,1,1,1,Solar Photovoltaic,SUN,PV,10,2023,"(U) Under construction, less than or equal to 50 percent complete",44.651132,-95.33955
64371,"RPNY Solar 3, LLC",64867,Slayton Settlement Road Solar,Map,Map,NY,Niagara,NYIS,IPP Non-CHP,SLYTA,,5,5,5,Solar Photovoltaic,SUN,PV,10,2023,(T) Regulatory approvals received. Not under construction,43.203558,-78.64543
64371,"RPNY Solar 3, LLC",64867,Slayton Settlement Road Solar,Map,Map,NY,Niagara,NYIS,IPP Non-CHP,SLYTB,,2,2,2,Solar Photovoltaic,SUN,PV,10,2023,(T) Regulatory approvals received. Not under construction,43.203558,-78.64543
7140,Georgia Power Co,65018,Mossy Branch Battery Facility,Map,Map,GA,Talbot,SOCO,Electric Utility,BESS,,65,65,65,Batteries,MWH,BA,10,2023,(T) Regulatory approvals received. Not under construction,32.803569,-84.66039
63359,"REA Investments, LLC",65024,Novel Brock Solar LLC,Map,Map,MN,Yellow Medicine,MISO,IPP Non-CHP,BROCK,,1,1,1,Solar Photovoltaic,SUN,PV,10,2023,(T) Regulatory approvals received. Not under construction,44.791225,-95.76654
63359,"REA Investments, LLC",65025,Novel Swenson Solar LLC,Map,Map,MN,Chisago,MISO,IPP Non-CHP,SWNSN,,1,1,1,Solar Photovoltaic,SUN,PV,10,2023,(T) Regulatory approvals received. Not under construction,45.492022,-92.86583
62842,"Lightsource Renewable Energy Asset Management, LLC",65079,Cottontail Solar 4,Map,Map,PA,Northumberland,PJM,IPP Non-CHP,PACT4,,20,20,20,Solar Photovoltaic,SUN,PV,10,2023,(L) Regulatory approvals pending. Not under construction,40.988822,-76.79292
58468,Dominion Renewable Energy,65320,Sebera Solar,Map,Map,VA,Prince George,PJM,Electric Utility,SEBE,,20,20,20,Solar Photovoltaic,SUN,PV,10,2023,"(U) Under construction, less than or equal to 50 percent complete",37.25,-77.25
64924,"IP Lumina, LLC",65645,Lumina Solar Project,Map,Map,TX,Scurry,ERCO,IPP Non-CHP,LUMIN,,326.6,320,320,Solar Photovoltaic,SUN,PV,10,2023,"(V) Under construction, more than 50 percent complete",32.901081,-100.9827
64366,Terra-Gen Operating Co-Hybrid,65674,Edwards Sanborn E1B,Map,Map,CA,Kern,CISO,IPP Non-CHP,BESS,,136,136,136,Batteries,MWH,BA,10,2023,"(U) Under construction, less than or equal to 50 percent complete",35.992392,-118.1026
60025,Greenbacker Renewable Energy Corporation,65678,Appaloosa Solar I,Map,Map,UT,Iron,PACE,IPP Non-CHP,AS1A,,120,120,120,Solar Photovoltaic,SUN,PV,10,2023,"(U) Under construction, less than or equal to 50 percent complete",37.840158,-113.1359
60025,Greenbacker Renewable Energy Corporation,65678,Appaloosa Solar I,Map,Map,UT,Iron,PACE,IPP Non-CHP,AS1B,,80,80,80,Solar Photovoltaic,SUN,PV,10,2023,"(U) Under construction, less than or equal to 50 percent complete",37.840158,-113.1359
65118,AlphaStruxure Service Co LP,65945,Brookville Smart Bus Depot Microgrid,Map,Map,MD,Montgomery,PJM,Commercial Non-CHP,GEN2,,0.6,0.6,0.6,Natural Gas Internal Combustion Engine,NG,IC,10,2023,(T) Regulatory approvals received. Not under construction,38.99903,-77.058
65118,AlphaStruxure Service Co LP,65945,Brookville Smart Bus Depot Microgrid,Map,Map,MD,Montgomery,PJM,Commercial Non-CHP,GEN3,,0.6,0.6,0.6,Natural Gas Internal Combustion Engine,NG,IC,10,2023,(T) Regulatory approvals received. Not under construction,38.99903,-77.058
61012,AES Distributed Energy,66002,AES Mountain View Solar,Map,Map,HI,Honolulu,HECO,IPP Non-CHP,MVSBA,,7,7,7,Batteries,MWH,BA,10,2023,(T) Regulatory approvals received. Not under construction,21.45799,-158.1767
61012,AES Distributed Energy,66002,AES Mountain View Solar,Map,Map,HI,Honolulu,HECO,IPP Non-CHP,MVSPV,,7,7,7,Solar Photovoltaic,SUN,PV,10,2023,(T) Regulatory approvals received. Not under construction,21.45799,-158.1767
65269,"Blue Elk IV Solar, LLC",66102,"Blue Elk IV Solar, LLC",Map,Map,MI,Lenawee,MISO,IPP Non-CHP,BEIV,,20,20,20,Solar Photovoltaic,SUN,PV,10,2023,"(U) Under construction, less than or equal to 50 percent complete",41.941,-84.035
65313,"Crane 2 BESS, LLC",66170,Revolution,Map,Map,TX,Crane,ERCO,IPP Non-CHP,1,,150,150,150,Batteries,MWH,BA,10,2023,"(U) Under construction, less than or equal to 50 percent complete",31.233457,-102.3085
195,Alabama Power Co,3,Barry,Map,Map,AL,Mobile,SOCO,Electric Utility,A3C1,G523,464,385,443,Natural Gas Fired Combined Cycle,NG,CT,11,2023,"(V) Under construction, more than 50 percent complete",31.0069,-88.0103
195,Alabama Power Co,3,Barry,Map,Map,AL,Mobile,SOCO,Electric Utility,A3ST,G523,310,300,300,Natural Gas Fired Combined Cycle,NG,CA,11,2023,"(V) Under construction, more than 50 percent complete",31.0069,-88.0103
14856,Petersburg Borough - (AK),91,Petersburg,Map,Map,AK,Wrangell Petersburg,,Electric Utility,4,,1.8,1.8,1.8,Conventional Hydroelectric,WAT,HY,11,2023,(L) Regulatory approvals pending. Not under construction,56.81104,-132.9571
34359,Curators of the University of Missouri,50969,MU Combined Heat and Power Plant,Map,Map,MO,Boone,MISO,Commercial CHP,GEN10,,9,8,8,Natural Gas Steam Turbine,NG,ST,11,2023,"(U) Under construction, less than or equal to 50 percent complete",38.9461,-92.3328
62153,Hecate Energy Highland LLC,62670,Hecate Energy Highland LLC,Map,Map,OH,Highland,PJM,IPP Non-CHP,HIGHL,,300,300,300,Solar Photovoltaic,SUN,PV,11,2023,"(U) Under construction, less than or equal to 50 percent complete",39.083514,-83.80981
63118,224WB 8me LLC,63343,Galloway 2 Solar Farm,Map,Map,TX,Concho,ERCO,IPP Non-CHP,GS2SF,,110,110,110,Solar Photovoltaic,SUN,PV,11,2023,"(U) Under construction, less than or equal to 50 percent complete",31.446237,-99.90297
63117,Gemini Solar,63352,Gemini Solar,Map,Map,NV,Clark,NEVP,IPP Non-CHP,ARBE1,,690,690,690,Solar Photovoltaic,SUN,PV,11,2023,"(U) Under construction, less than or equal to 50 percent complete",36.4678,-114.806
63117,Gemini Solar,63352,Gemini Solar,Map,Map,NV,Clark,NEVP,IPP Non-CHP,ARPV1,,380,380,380,Batteries,MWH,BA,11,2023,"(U) Under construction, less than or equal to 50 percent complete",36.4678,-114.806
15399,Avangrid Renewables LLC,63507,Bakeoven Solar,Map,Map,OR,Wasco,AVRN,IPP Non-CHP,BOS1,,60,60,60,Solar Photovoltaic,SUN,PV,11,2023,"(U) Under construction, less than or equal to 50 percent complete",45.131793,-120.8807
63492,"West River Solar, LLC",63806,"West River Solar, LLC",Map,Map,NC,Guilford,DUK,IPP Non-CHP,PGR28,,40,40,40,Solar Photovoltaic,SUN,PV,11,2023,"(P) Planned for installation, but regulatory approvals not initiated",36.043671,-79.64174
64168,Tyre Bridge Solar LLC,64537,Tyre Bridge Solar LLC,Map,Map,GA,Pierce,SOCO,IPP Non-CHP,KOV4A,,118,118,118,Solar Photovoltaic,SUN,PV,11,2023,(T) Regulatory approvals received. Not under construction,31.439796,-82.16527
64364,Daggett Solar Power 2 LLC,64851,Daggett 2,Map,Map,CA,San Bernardino,CISO,IPP Non-CHP,DAGGB,,131,131,131,Batteries,MWH,BA,11,2023,"(V) Under construction, more than 50 percent complete",34.860918,-116.8553
64364,Daggett Solar Power 2 LLC,64851,Daggett 2,Map,Map,CA,San Bernardino,CISO,IPP Non-CHP,DAGGP,,182,182,182,Solar Photovoltaic,SUN,PV,11,2023,"(V) Under construction, more than 50 percent complete",34.860918,-116.8553
20856,Wisconsin Power & Light Co,64998,Paddock Solar,Map,Map,WI,Rock,MISO,Electric Utility,PV1,,65,65,41.9,Solar Photovoltaic,SUN,PV,11,2023,"(U) Under construction, less than or equal to 50 percent complete",42.555577,-89.08865
64445,Mazeppa CSG 1 LLC,65017,Mazeppa CSG,Map,Map,MN,Wabasha,MISO,IPP Non-CHP,MZPA,,1,0.4,0.2,Solar Photovoltaic,SUN,PV,11,2023,(T) Regulatory approvals received. Not under construction,44.278016,-92.53088
62842,"Lightsource Renewable Energy Asset Management, LLC",65030,Oxbow Solar 1,Map,Map,LA,Pointe Coupee,MISO,IPP Non-CHP,LAVE1,,300,300,300,Solar Photovoltaic,SUN,PV,11,2023,"(V) Under construction, more than 50 percent complete",30.667878,-91.39171
64452,"EDF Renewables Development, Inc.",65051,Tracy Solar Energy Center,Map,Map,NY,Jefferson,NYIS,IPP Non-CHP,TSEC,,119,119,119,Solar Photovoltaic,SUN,PV,11,2023,(L) Regulatory approvals pending. Not under construction,44.175939,-75.98513
64452,"EDF Renewables Development, Inc.",65052,Homer Solar Energy Center,Map,Map,NY,Cortland,NYIS,IPP Non-CHP,HSEC,,90,90,90,Solar Photovoltaic,SUN,PV,11,2023,(L) Regulatory approvals pending. Not under construction,42.658652,-76.09993
64559,"Hunter Solar, LLC",65231,"Hunter Solar, LLC (CO)",Map,Map,CO,Arapahoe,PSCO,IPP Non-CHP,HCO,,75,75,75,Solar Photovoltaic,SUN,PV,11,2023,"(V) Under construction, more than 50 percent complete",39.626617,-104.465
55963,AE Power Services LLC,65402,"Arche Energy Project, LLC",Map,Map,OH,Fulton,PJM,IPP Non-CHP,ARCHE,,107,107,107,Solar Photovoltaic,SUN,PV,11,2023,"(U) Under construction, less than or equal to 50 percent complete",41.672106,-84.30645
64776,"Wolf Pit Branch Solar, LLC",65437,"Wolf Pit Branch Solar, LLC",Map,Map,SC,Lexington,SCEG,IPP Non-CHP,PGB38,,15.5,15.5,15.5,Batteries,MWH,BA,11,2023,"(P) Planned for installation, but regulatory approvals not initiated",33.741,-81.4
64776,"Wolf Pit Branch Solar, LLC",65437,"Wolf Pit Branch Solar, LLC",Map,Map,SC,Lexington,SCEG,IPP Non-CHP,PGR38,,62,62,62,Solar Photovoltaic,SUN,PV,11,2023,"(P) Planned for installation, but regulatory approvals not initiated",33.741,-81.4
64995,"Victory Pass I, LLC",65743,Victory Pass,Map,Map,CA,Riverside,CISO,IPP Non-CHP,VCTBA,,50,50,50,Batteries,MWH,BA,11,2023,"(U) Under construction, less than or equal to 50 percent complete",33.701001,-115.3163
64995,"Victory Pass I, LLC",65743,Victory Pass,Map,Map,CA,Riverside,CISO,IPP Non-CHP,VCTPV,,200,200,200,Solar Photovoltaic,SUN,PV,11,2023,"(U) Under construction, less than or equal to 50 percent complete",33.701001,-115.3163
64996,"Arica Solar, LLC",65744,Arica Solar,Map,Map,CA,Riverside,CISO,IPP Non-CHP,ARCBA,,136,136,136,Batteries,MWH,BA,11,2023,"(U) Under construction, less than or equal to 50 percent complete",33.701001,-115.3163
64996,"Arica Solar, LLC",65744,Arica Solar,Map,Map,CA,Riverside,CISO,IPP Non-CHP,ARCPV,,263,263,263,Solar Photovoltaic,SUN,PV,11,2023,"(U) Under construction, less than or equal to 50 percent complete",33.701001,-115.3163
